,0,1
0,VERB,completed
0,ADP,during
0,DET,the
0,NOUN,period
0,ADP,of
0,DET,this
0,NOUN,report
0,.,.
0,DET,The
0,ADJ,American
0,NOUN,Registry
0,ADP,Of
0,NOUN,Pathology
0,DET,This
0,VERB,consists
0,ADP,of
0,NUM,25
0,ADJ,individual
0,NOUN,registries
0,.,","
0,NUM,two
0,ADP,of
0,DET,which
0,VERB,were
0,VERB,added
0,ADP,during
0,ADJ,fiscal
0,NOUN,years
0,NUM,1959-1960
0,.,(
0,DET,The
0,NOUN,Registry
0,ADP,Of
0,ADJ,Forensic
0,NOUN,Pathology
0,CONJ,and
0,DET,The
0,ADJ,Testicular
0,NOUN,Tumor
0,NOUN,Registry
0,.,)
0,.,.
0,DET,These
0,NOUN,registries
0,VERB,are
0,VERB,sponsored
0,ADP,by
0,NUM,18
0,ADJ,national
0,ADJ,medical
0,.,","
0,ADJ,dental
0,.,","
0,CONJ,and
0,ADJ,veterinary
0,NOUN,societies
0,CONJ,and
0,VERB,have
0,ADP,as
0,DET,their
0,NOUN,mission
0,DET,the
0,VERB,assembling
0,ADP,of
0,VERB,selected
0,NOUN,cases
0,ADP,of
0,NOUN,interest
0,ADP,to
0,ADJ,military
0,NOUN,medicine
0,CONJ,and
0,ADP,of
0,VERB,establishing
0,ADP,through
0,DET,the
0,NOUN,mechanism
0,ADP,of
0,NOUN,follow-up
0,ADP,of
0,VERB,living
0,NOUN,patients
0,DET,the
0,ADJ,natural
0,NOUN,history
0,ADP,of
0,ADJ,various
0,NOUN,diseases
0,ADP,of
0,ADJ,military-medical
0,NOUN,importance
0,.,.
0,DET,The
0,ADJ,American
0,NOUN,Registry
0,ADP,Of
0,NOUN,Pathology
0,VERB,operates
0,ADP,as
0,DET,a
0,ADJ,cooperative
0,NOUN,enterprise
0,ADP,in
0,ADJ,medical
0,NOUN,research
0,CONJ,and
0,NOUN,education
0,ADP,between
0,DET,the
0,VERB,Armed
0,NOUN,Forces
0,NOUN,Institute
0,ADP,of
0,NOUN,Pathology
0,CONJ,and
0,DET,the
0,ADJ,civilian
0,ADJ,medical
0,NOUN,profession
0,ADP,on
0,DET,a
0,ADJ,national
0,CONJ,and
0,ADJ,international
0,NOUN,basis
0,.,","
0,ADP,under
0,ADJ,such
0,NOUN,conditions
0,ADP,as
0,VERB,may
0,VERB,be
0,VERB,agreed
0,ADV,upon
0,ADP,between
0,DET,the
0,ADJ,National
0,NOUN,Research
0,NOUN,Council
0,CONJ,and
0,DET,The
0,NOUN,Surgeons
0,ADJ,General
0,ADP,of
0,DET,the
0,NOUN,Army
0,.,","
0,NOUN,Navy
0,.,","
0,CONJ,and
0,NOUN,Air
0,NOUN,Force
0,.,.
0,DET,The
0,NOUN,staff
0,VERB,utilized
0,DET,the
0,VERB,collected
0,NOUN,material
0,ADP,in
0,DET,these
0,NOUN,registries
0,ADP,for
0,ADJ,numerous
0,NOUN,lectures
0,ADP,to
0,ADJ,national
0,CONJ,and
0,ADJ,international
0,NOUN,meetings
0,.,","
0,NOUN,exhibits
0,.,","
0,CONJ,and
0,VERB,published
0,NOUN,studies
0,.,.
0,ADP,During
0,DET,the
0,NOUN,period
0,ADP,of
0,DET,this
0,NOUN,report
0,.,","
0,NUM,"37,470"
0,ADJ,new
0,NOUN,cases
0,VERB,were
0,VERB,entered
0,ADP,into
0,DET,the
0,ADJ,various
0,NOUN,registries
0,.,.
0,DET,These
0,VERB,were
0,VERB,selected
0,ADV,carefully
0,CONJ,and
0,VERB,included
0,ADV,not
0,ADV,only
0,VERB,detailed
0,ADJ,clinical
0,NOUN,information
0,CONJ,but
0,ADJ,adequate
0,NOUN,pathology
0,ADP,of
0,NOUN,value
0,ADP,for
0,NOUN,research
0,CONJ,and
0,ADJ,educational
0,NOUN,purposes
0,.,.
0,ADP,In
0,DET,this
0,ADJ,same
0,NOUN,period
0,.,","
0,NUM,six
0,ADJ,new
0,NOUN,fascicles
0,ADP,of
0,DET,the
0,NOUN,Atlas
0,ADP,Of
0,NOUN,Tumor
0,NOUN,Pathology
0,VERB,were
0,VERB,published
0,CONJ,and
0,VERB,distributed
0,ADP,to
0,ADJ,medical
0,NOUN,centers
0,ADV,world-wide
0,.,.
0,PRT,There
0,VERB,were
0,NUM,"54,320"
0,NOUN,copies
0,ADP,of
0,NOUN,fascicles
0,VERB,sold
0,CONJ,and
0,NUM,642
0,NOUN,copies
0,VERB,distributed
0,ADJ,free
0,ADP,during
0,DET,this
0,NOUN,period
0,.,.
0,NUM,Forty-five
0,ADJ,new
0,ADJ,Clinico-pathologic
0,NOUN,Conferences
0,VERB,were
0,VERB,prepared
0,.,","
0,VERB,bringing
0,DET,the
0,NOUN,total
0,ADP,to
0,NUM,61
0,ADJ,available
0,ADP,for
0,NOUN,loan
0,NOUN,distribution
0,.,.
0,NUM,Nine
0,ADJ,new
0,VERB,teaching
0,ADJ,Clinico-pathologic
0,NOUN,Conference
0,NOUN,sets
0,VERB,were
0,VERB,prepared
0,.,","
0,DET,which
0,VERB,makes
0,DET,a
0,NOUN,total
0,ADP,of
0,NUM,70
0,NOUN,types
0,ADP,of
0,VERB,teaching
0,NOUN,sets
0,ADP,for
0,NOUN,loan
0,.,.
0,ADP,During
0,DET,this
0,NOUN,period
0,.,","
0,NUM,"7,827"
0,VERB,teaching
0,NOUN,sets
0,VERB,were
0,VERB,distributed
0,ADP,on
0,NOUN,loan
0,.,.
0,DET,The
0,ADJ,Clinico-pathologic
0,NOUN,Conferences
0,VERB,have
0,VERB,been
0,VERB,acknowledged
0,ADP,as
0,ADP,of
0,ADJ,great
0,NOUN,value
0,CONJ,and
0,ADP,in
0,ADJ,consequent
0,ADJ,great
0,NOUN,demand
0,ADP,by
0,DET,the
0,ADJ,small
0,VERB,isolated
0,ADJ,military
0,NOUN,hospitals
0,.,.
0,DET,The
0,NOUN,demand
0,ADP,for
0,VERB,teaching
0,VERB,sets
0,VERB,continues
0,ADJ,unabated
0,ADP,since
0,PRON,they
0,VERB,provide
0,DET,the
0,NOUN,means
0,ADP,for
0,DET,the
0,ADJ,military
0,NOUN,physicians
0,PRT,to
0,VERB,review
0,DET,the
0,NOUN,pathology
0,ADP,of
0,VERB,selected
0,NOUN,disease
0,NOUN,processes
0,CONJ,or
0,NOUN,organ
0,NOUN,systems
0,ADP,for
0,NOUN,review
0,ADP,of
0,ADJ,basic
0,NOUN,sciences
0,CONJ,and
0,NOUN,correlation
0,ADP,of
0,ADJ,clinical
0,ADJ,physiological
0,NOUN,behavior
0,ADP,with
0,ADJ,structural
0,NOUN,changes
0,.,.
0,DET,The
0,ADJ,Medical
0,NOUN,Museum
0,ADP,In
0,ADJ,fiscal
0,NOUN,year
0,NUM,1959
0,.,","
0,DET,the
0,ADJ,Medical
0,NOUN,Museum
0,VERB,was
0,VERB,moved
0,ADP,to
0,NOUN,Chase
0,NOUN,Hall
0,.,","
0,DET,a
0,ADJ,temporary
0,NOUN,building
0,ADP,on
0,NOUN,Independence
0,NOUN,Avenue
0,ADP,at
0,ADJ,Ninth
0,NOUN,Street
0,.,","
0,ADJ,Southwest
0,.,","
0,CONJ,and
0,VERB,continued
0,PRT,to
0,VERB,display
0,ADP,to
0,DET,the
0,NOUN,public
0,DET,the
0,NOUN,achievements
0,ADP,of
0,DET,the
0,VERB,Armed
0,NOUN,Forces
0,ADJ,Medical
0,NOUN,Services
0,.,.
0,ADP,During
0,DET,the
0,NOUN,period
0,ADP,of
0,DET,this
0,NOUN,report
0,.,","
0,NUM,63
0,NOUN,panel
0,NOUN,exhibits
0,VERB,depicting
0,DET,the
0,ADJ,latest
0,NOUN,developments
0,ADP,in
0,ADJ,medical
0,NOUN,research
0,VERB,were
0,VERB,displayed
0,.,.
0,ADP,Of
0,DET,the
0,NUM,375
0,NOUN,exhibits
0,.,(
0,ADP,of
0,PRT,all
0,NOUN,types
0,.,)
0,VERB,shown
0,.,","
0,NUM,161
0,VERB,were
0,ADJ,new
0,CONJ,or
0,VERB,refurbished
0,.,.
0,ADP,Of
0,DET,the
0,NUM,885
0,NOUN,specimens
0,ADV,newly
0,VERB,mounted
0,CONJ,or
0,VERB,refurbished
0,.,","
0,NUM,254
0,VERB,were
0,VERB,prepared
0,ADP,for
0,ADJ,other
0,NOUN,agencies
0,.,.
0,NUM,Eighty-five
0,NOUN,specimens
0,VERB,were
0,VERB,loaned
0,ADP,for
0,NOUN,study
0,NOUN,purposes
0,.,.
0,DET,An
0,NOUN,exhibit
0,.,","
0,.,``
0,NOUN,Macropathology
0,.,--
0,DET,An
0,ADJ,Ancient
0,NOUN,Art
0,.,","
0,DET,A
0,ADJ,New
0,NOUN,Science
0,.,''
0,.,","
0,VERB,was
0,VERB,presented
0,ADP,at
0,DET,the
0,ADJ,annual
0,NOUN,meeting
0,ADP,of
0,DET,the
0,ADJ,American
0,ADJ,Medical
0,NOUN,Association
0,.,.
0,DET,A
0,ADJ,three-dimensional
0,NOUN,exhibit
0,VERB,depicting
0,.,``
0,DET,A
0,NOUN,Century
0,ADP,Of
0,ADJ,Naval
0,NOUN,Medicine
0,.,''
0,VERB,was
0,ADV,formally
0,VERB,presented
0,ADP,to
0,DET,The
0,NOUN,Director
0,ADP,by
0,NOUN,George
0,NOUN,S.
0,NOUN,Squibb
0,.,","
0,NOUN,great-grandson
0,ADP,of
0,DET,the
0,NOUN,founder
0,ADP,of
0,NOUN,E.
0,NOUN,R.
0,NOUN,Squibb
0,CONJ,and
0,NOUN,Sons
0,.,","
0,ADP,for
0,ADJ,permanent
0,NOUN,display
0,ADP,in
0,DET,the
0,NOUN,Museum
0,.,.
0,NOUN,Space
0,VERB,was
0,VERB,provided
0,ADP,for
0,NOUN,short-time
0,NOUN,guest
0,ADJ,medical
0,NOUN,exhibits
0,.,","
0,CONJ,and
0,DET,the
0,NOUN,Museum
0,VERB,collected
0,ADJ,new
0,NOUN,accessions
0,ADP,of
0,NOUN,microscopes
0,.,","
0,ADJ,medical
0,.,","
0,ADJ,surgical
0,.,","
0,CONJ,and
0,ADJ,diagnostic
0,NOUN,instruments
0,.,","
0,ADJ,uniform
0,.,","
0,CONJ,and
0,ADJ,similar
0,NOUN,items
0,ADP,of
0,ADJ,historical
0,ADJ,medico-military
0,NOUN,significance
0,.,.
0,ADP,During
0,DET,the
0,NOUN,period
0,.,","
0,DET,the
0,NOUN,laboratory
0,VERB,rendered
0,VERB,centralized
0,ADJ,macropathological
0,NOUN,service
0,ADP,to
0,VERB,qualified
0,NOUN,requesters
0,.,.
0,NOUN,Specimens
0,VERB,were
0,VERB,mounted
0,ADP,for
0,ADJ,military
0,NOUN,installations
0,.,","
0,ADJ,governmental
0,NOUN,agencies
0,.,","
0,CONJ,and
0,ADJ,medical
0,NOUN,schools
0,.,.
0,NUM,Three
0,NUM,hundred
0,NUM,five
0,NOUN,copies
0,ADP,of
0,DET,the
0,NOUN,Manual
0,ADP,Of
0,ADJ,Macropathological
0,NOUN,Techniques
0,VERB,were
0,VERB,distributed
0,.,.
0,NUM,Thirty-five
0,ADJ,military
0,CONJ,and
0,ADJ,civilian
0,NOUN,students
0,VERB,received
0,NOUN,laboratory
0,NOUN,training
0,.,.
0,ADP,During
0,ADJ,fiscal
0,NOUN,years
0,NUM,1959
0,CONJ,and
0,NUM,1960
0,.,","
0,PRT,there
0,VERB,were
0,NUM,"795,586"
0,NOUN,visitors
0,ADP,to
0,DET,the
0,NOUN,Museum
0,.,.
0,ADP,During
0,DET,the
0,NOUN,period
0,ADP,from
0,NUM,1
0,NOUN,July
0,NUM,1960
0,ADP,through
0,NUM,31
0,NOUN,January
0,NUM,1961
0,.,","
0,DET,the
0,ADJ,Medical
0,NOUN,Museum
0,VERB,was
0,VERB,required
0,PRT,to
0,VERB,move
0,ADP,to
0,ADJ,Temporary
0,NOUN,Building
0,.,``
0,NOUN,S
0,.,''
0,ADP,on
0,DET,the
0,NOUN,Mall
0,ADP,from
0,NOUN,Chase
0,NOUN,Hall
0,.,.
0,ADP,Throughout
0,DET,the
0,NOUN,period
0,CONJ,and
0,ADP,during
0,DET,the
0,NOUN,movement
0,NOUN,operation
0,.,","
0,DET,the
0,NOUN,Museum
0,VERB,continued
0,DET,its
0,ADJ,functional
0,NOUN,support
0,ADP,of
0,DET,the
0,VERB,Armed
0,NOUN,Forces
0,NOUN,Institute
0,ADP,of
0,NOUN,Pathology
0,.,.
0,VERB,Armed
0,NOUN,Forces
0,ADJ,Medical
0,NOUN,Publication
0,NOUN,Agency
0,DET,The
0,VERB,Armed
0,NOUN,Forces
0,ADJ,Medical
0,NOUN,Publication
0,NOUN,Agency
0,.,","
0,VERB,established
0,ADP,in
0,NUM,1949
0,.,","
0,VERB,has
0,VERB,published
0,.,","
0,ADP,since
0,NOUN,January
0,NUM,1950
0,.,","
0,DET,The
0,VERB,United
0,NOUN,States
0,VERB,Armed
0,NOUN,Forces
0,ADJ,Medical
0,NOUN,Journal
0,ADP,as
0,DET,a
0,NOUN,triservice
0,NOUN,publication
0,PRT,to
0,VERB,furnish
0,NOUN,material
0,ADP,of
0,ADJ,professional
0,NOUN,interest
0,ADP,to
0,ADJ,Medical
0,NOUN,Department
0,NOUN,officers
0,ADP,of
0,DET,the
0,NUM,three
0,ADJ,military
0,NOUN,services
0,.,.
0,DET,Its
0,NOUN,supplement
0,.,","
0,DET,The
0,ADJ,Medical
0,NOUN,Technicians
0,NOUN,Bulletin
0,.,","
0,VERB,supplied
0,ADJ,similar
0,NOUN,material
0,ADP,to
0,VERB,enlisted
0,ADJ,medical
0,NOUN,personnel
0,.,.
0,DET,These
0,NOUN,publications
0,VERB,replaced
0,DET,the
0,NOUN,U.
0,NOUN,S.
0,ADJ,Naval
0,ADJ,Medical
0,NOUN,Bulletin
0,.,","
0,VERB,published
0,ADV,continuously
0,ADP,from
0,NUM,1907
0,ADP,through
0,NUM,1959
0,.,","
0,ADV,as
0,ADV,well
0,ADP,as
0,DET,the
0,NOUN,Navy's
0,NOUN,Hospital
0,NOUN,Corps
0,NOUN,Quarterly
0,CONJ,and
0,DET,the
0,NOUN,Bulletin
0,ADP,of
0,DET,the
0,NOUN,U.
0,NOUN,S.
0,NOUN,Army
0,ADJ,Medical
0,NOUN,Department
0,.,","
0,VERB,published
0,ADP,from
0,NUM,1922
0,ADP,to
0,NUM,1949
0,.,.
0,ADP,In
0,NOUN,addition
0,.,","
0,DET,their
0,NOUN,establishment
0,VERB,made
0,PRON,it
0,ADJ,unnecessary
0,PRT,to
0,VERB,begin
0,NOUN,publication
0,ADP,of
0,DET,a
0,VERB,contemplated
0,NOUN,Air
0,NOUN,Force
0,ADJ,medical
0,NOUN,bulletin
0,.,.
0,VERB,Estimated
0,ADJ,annual
0,NOUN,savings
0,VERB,resulting
0,ADP,from
0,NOUN,publication
0,ADP,of
0,DET,the
0,NOUN,Journal
0,CONJ,and
0,NOUN,Bulletin
0,ADP,on
0,DET,a
0,NOUN,triservice
0,NOUN,basis
0,.,","
0,ADP,as
0,VERB,compared
0,ADP,with
0,DET,the
0,NOUN,cost
0,ADP,of
0,VERB,producing
0,ADJ,separate
0,NOUN,periodicals
0,ADP,for
0,DET,each
0,NOUN,service
0,.,","
0,VERB,were
0,ADP,between
0,NOUN,"$65,000"
0,CONJ,and
0,NOUN,"$70,000"
0,.,.
0,ADV,Additionally
0,.,","
0,ADP,on
0,DET,the
0,ADJ,many
0,NOUN,ships
0,ADP,at
0,NOUN,sea
0,CONJ,and
0,ADP,in
0,DET,the
0,ADJ,smaller
0,ADJ,naval
0,NOUN,stations
0,.,","
0,DET,the
0,NOUN,availability
0,ADP,of
0,DET,the
0,NOUN,Journal
0,VERB,removed
0,DET,the
0,NOUN,necessity
0,ADP,of
0,VERB,subscribing
0,ADP,to
0,ADJ,several
0,ADJ,additional
0,NOUN,journals
0,ADP,of
0,ADJ,civilian
0,NOUN,origin
0,ADP,over
0,CONJ,and
0,ADP,above
0,DET,the
0,NOUN,quantity
0,ADV,now
0,VERB,authorized
0,.,","
0,ADP,in
0,NOUN,order
0,PRT,to
0,VERB,provide
0,DET,any
0,ADV,reasonably
0,ADJ,comparable
0,NOUN,coverage
0,.,.
0,ADP,From
0,NUM,1
0,NOUN,July
0,NUM,1958
0,ADP,to
0,NUM,30
0,NOUN,June
0,NUM,1960
0,.,","
0,NUM,24
0,NOUN,numbers
0,ADP,of
0,DET,the
0,NOUN,Journal
0,CONJ,and
0,NUM,nine
0,ADP,of
0,DET,the
0,NOUN,Bulletin
0,VERB,were
0,VERB,published
0,.,.
0,DET,Each
0,NOUN,Journal
0,VERB,contained
0,NOUN,articles
0,ADP,of
0,ADJ,professional
0,CONJ,and
0,ADJ,clinical
0,NOUN,interest
0,.,","
0,CONJ,and
0,NOUN,departments
0,VERB,devoted
0,ADP,to
0,ADJ,military
0,ADJ,medical
0,NOUN,news
0,.,","
0,NOUN,reviews
0,ADP,of
0,ADJ,new
0,NOUN,books
0,.,","
0,CONJ,and
0,ADJ,other
0,NOUN,features
0,ADP,of
0,NOUN,interest
0,ADP,to
0,NOUN,officers
0,ADP,of
0,DET,the
0,ADJ,medical
0,NOUN,services
0,.,.
0,DET,The
0,NOUN,Council
0,ADP,on
0,ADJ,National
0,NOUN,Defense
0,ADP,of
0,DET,the
0,ADJ,American
0,ADJ,Medical
0,NOUN,Association
0,VERB,contributed
0,DET,a
0,ADJ,brief
0,NOUN,article
0,ADP,to
0,DET,each
0,NOUN,issue
0,VERB,entitled
0,.,","
0,.,``
0,DET,This
0,VERB,Is
0,DET,Your
0,NOUN,A.M.A.
0,.,''
0,.,.
0,VERB,Beginning
0,ADP,with
0,DET,the
0,NOUN,October
0,NUM,1959
0,NOUN,issue
0,ADP,of
0,DET,the
0,NOUN,Journal
0,.,","
0,DET,the
0,NOUN,method
0,ADP,of
0,NOUN,production
0,ADP,of
0,NOUN,copy
0,ADP,for
0,NOUN,photo-offset
0,NOUN,reproduction
0,VERB,was
0,VERB,changed
0,ADP,from
0,VERB,varityping
0,ADP,to
0,ADJ,hot
0,NOUN,typesetting
0,.,.
0,DET,This
0,VERB,resulted
0,ADP,in
0,DET,an
0,VERB,improved
0,NOUN,appearance
0,.,","
0,CONJ,but
0,VERB,was
0,VERB,followed
0,ADP,by
0,DET,an
0,NOUN,increase
0,ADP,in
0,VERB,printing
0,NOUN,cost
0,PRON,that
0,VERB,necessitated
0,DET,the
0,NOUN,institution
0,ADP,of
0,ADJ,major
0,NOUN,economies
0,PRT,to
0,VERB,keep
0,ADP,within
0,DET,the
0,NOUN,total
0,ADP,of
0,VERB,allocated
0,NOUN,funds
0,.,.
0,DET,The
0,NOUN,use
0,ADP,of
0,NUM,100
0,ADV,instead
0,ADP,of
0,NUM,140
0,NOUN,substance
0,NOUN,paper
0,CONJ,plus
0,DET,the
0,NOUN,adoption
0,ADP,of
0,NOUN,side
0,NOUN,stapling
0,VERB,beginning
0,ADP,with
0,DET,the
0,NOUN,May
0,NUM,1960
0,NOUN,issue
0,VERB,reduced
0,NOUN,costs
0,ADV,sufficiently
0,PRT,to
0,VERB,allow
0,NOUN,completion
0,ADP,of
0,DET,the
0,ADJ,fiscal
0,NOUN,year
0,ADP,with
0,ADV,nearly
0,NOUN,"$4,000"
0,ADP,in
0,ADJ,unexpended
0,NOUN,funds
0,.,.
0,NUM,Two
0,ADJ,special
0,NOUN,issues
0,VERB,were
0,VERB,published
0,.,","
0,NUM,one
0,ADP,for
0,NOUN,November
0,NUM,1959
0,ADP,on
0,NOUN,Space
0,NOUN,Medicine
0,.,","
0,DET,the
0,ADJ,other
0,DET,the
0,ADJ,Tenth
0,NOUN,Anniversary
0,NOUN,issue
0,ADP,for
0,NOUN,January
0,NUM,1960
0,.,.
0,DET,The
0,NOUN,February
0,NUM,1960
0,NOUN,issue
0,VERB,marked
0,DET,the
0,NOUN,reinstitution
0,ADP,of
0,DET,the
0,NOUN,section
0,VERB,entitled
0,.,","
0,.,``
0,DET,The
0,ADJ,Medical
0,NOUN,Officer
0,VERB,Writes
0,.,''
0,.,.
0,VERB,Replacing
0,DET,the
0,VERB,discontinued
0,ADJ,Medical
0,NOUN,Technicians
0,NOUN,Bulletin
0,.,","
0,NOUN,publication
0,ADP,of
0,DET,which
0,VERB,was
0,VERB,suspended
0,ADP,with
0,DET,the
0,NOUN,November-December
0,NUM,1959
0,NOUN,issue
0,.,","
0,DET,a
0,NOUN,section
0,VERB,called
0,.,``
0,ADJ,Technical
0,NOUN,Notes
0,.,''
0,VERB,was
0,VERB,inaugurated
0,ADP,on
0,DET,a
0,ADJ,bimonthly
0,NOUN,basis
0,VERB,beginning
0,ADP,with
0,DET,the
0,NOUN,April
0,NUM,1960
0,NOUN,issue
0,.,.
0,ADJ,Occasional
0,NOUN,features
0,VERB,were
0,VERB,published
0,ADP,on
0,ADJ,historical
0,NOUN,medicine
0,.,","
0,ADJ,special
0,NOUN,reports
0,.,","
0,NOUN,bibliography
0,.,","
0,CONJ,and
0,.,``
0,NOUN,Collector's
0,NOUN,Items
0,.,''
0,.,.
0,ADP,In
0,NOUN,May
0,NUM,1960
0,.,","
0,DET,the
0,VERB,Armed
0,NOUN,Forces
0,NOUN,Institute
0,ADP,of
0,NOUN,Pathology
0,VERB,began
0,DET,a
0,NOUN,series
0,ADP,of
0,NOUN,articles
0,ADP,on
0,DET,the
0,.,``
0,ADJ,Medical
0,NOUN,Museum
0,.,''
0,.,","
0,CONJ,and
0,ADP,in
0,NOUN,June
0,.,","
0,DET,the
0,NOUN,Institute
0,VERB,started
0,VERB,contributing
0,DET,a
0,ADJ,regular
0,ADJ,monthly
0,.,``
0,NOUN,Case
0,ADP,For
0,NOUN,Diagnosis
0,.,''
0,.,.
0,DET,The
0,NOUN,Institute
0,ADV,also
0,VERB,planned
0,PRT,to
0,VERB,furnish
0,DET,a
0,ADJ,regular
0,NOUN,series
0,ADP,of
0,NOUN,articles
0,.,","
0,VERB,beginning
0,ADP,in
0,DET,the
0,NOUN,fall
0,ADP,of
0,NUM,1960
0,.,","
0,ADP,on
0,DET,its
0,ADV,more
0,ADJ,significant
0,ADJ,Scientific
0,NOUN,Exhibits
0,.,.
0,DET,The
0,VERB,Armed
0,NOUN,Forces
0,ADJ,Epidemiological
0,NOUN,Board
0,VERB,agreed
0,PRT,to
0,VERB,submit
0,DET,each
0,NOUN,month
0,DET,a
0,NOUN,report
0,ADP,for
0,NUM,one
0,ADP,of
0,DET,its
0,NUM,12
0,NOUN,commissions
0,.,","
0,ADP,so
0,ADP,that
0,DET,each
0,NOUN,commission
0,VERB,will
0,VERB,report
0,ADV,once
0,DET,a
0,NOUN,year
0,ADP,on
0,DET,some
0,NOUN,phase
0,ADP,of
0,DET,its
0,NOUN,work
0,VERB,calculated
0,PRT,to
0,VERB,be
0,ADP,of
0,ADJ,particular
0,NOUN,interest
0,CONJ,and
0,NOUN,value
0,ADP,to
0,ADJ,medical
0,NOUN,officers
0,ADP,of
0,DET,the
0,VERB,Armed
0,NOUN,Forces
0,.,.
0,DET,The
0,ADJ,first
0,NOUN,report
0,ADP,in
0,DET,this
0,VERB,continuing
0,NOUN,series
0,VERB,appeared
0,ADP,in
0,DET,the
0,NOUN,September
0,NUM,1960
0,NOUN,issue
0,ADP,of
0,DET,the
0,NOUN,Journal
0,.,.
0,DET,Another
0,ADJ,recent
0,NOUN,achievement
0,VERB,was
0,DET,the
0,ADJ,successful
0,NOUN,development
0,ADP,of
0,DET,a
0,NOUN,method
0,ADP,for
0,DET,the
0,ADJ,complete
0,NOUN,combustion
0,ADP,in
0,DET,a
0,NOUN,bomb
0,NOUN,calorimeter
0,ADP,of
0,DET,a
0,NOUN,metal
0,ADP,in
0,NOUN,fluorine
0,ADV,when
0,DET,the
0,NOUN,product
0,VERB,is
0,ADV,relatively
0,ADJ,non-volatile
0,.,.
0,DET,This
0,NOUN,work
0,VERB,gave
0,DET,a
0,NOUN,heat
0,ADP,of
0,NOUN,formation
0,ADP,of
0,NOUN,aluminum
0,NOUN,fluoride
0,DET,which
0,ADV,closely
0,VERB,substantiates
0,DET,a
0,NOUN,value
0,DET,which
0,VERB,had
0,VERB,been
0,VERB,determined
0,ADP,by
0,DET,a
0,ADV,less
0,ADJ,direct
0,NOUN,method
0,.,","
0,CONJ,and
0,VERB,raises
0,DET,this
0,NOUN,property
0,ADP,to
0,NUM,15
0,NOUN,percent
0,ADP,above
0,DET,that
0,VERB,accepted
0,DET,a
0,ADJ,few
0,NOUN,years
0,ADV,ago
0,.,.
0,ADJ,Similar
0,NOUN,measurements
0,VERB,are
0,VERB,being
0,VERB,initiated
0,PRT,to
0,VERB,resolve
0,DET,a
0,ADJ,large
0,NOUN,discrepancy
0,ADP,in
0,DET,the
0,NOUN,heat
0,ADP,of
0,NOUN,formation
0,ADP,of
0,DET,another
0,ADJ,important
0,NOUN,combustion
0,NOUN,product
0,.,","
0,NOUN,beryllium
0,NOUN,fluoride
0,.,.
0,DET,The
0,NOUN,development
0,CONJ,and
0,NOUN,testing
0,ADP,of
0,ADJ,new
0,NOUN,apparatus
0,PRT,to
0,VERB,measure
0,ADJ,other
0,NOUN,properties
0,VERB,is
0,VERB,nearing
0,NOUN,completion
0,.,.
0,ADP,In
0,NUM,one
0,ADP,of
0,DET,these
0,.,","
0,DET,an
0,NOUN,exploding-wire
0,NOUN,device
0,PRT,to
0,VERB,study
0,NOUN,systems
0,ADV,thermodynamically
0,PRT,up
0,ADP,to
0,NUM,"6,000"
0,NOUN,Af
0,CONJ,and
0,NUM,100
0,NOUN,atmospheres
0,NOUN,pressure
0,.,","
0,DET,a
0,ADJ,major
0,NOUN,goal
0,VERB,was
0,VERB,achieved
0,.,.
0,DET,The
0,NOUN,accuracy
0,ADP,of
0,VERB,measuring
0,DET,the
0,NOUN,total
0,ADJ,electrical
0,NOUN,energy
0,VERB,entering
0,DET,an
0,VERB,exploding
0,NOUN,wire
0,ADP,during
0,DET,a
0,ADJ,few
0,NOUN,microseconds
0,VERB,was
0,VERB,verified
0,ADV,when
0,NUM,two
0,ADJ,independent
0,NOUN,types
0,ADP,of
0,NOUN,comparison
0,ADP,with
0,DET,the
0,NOUN,heat
0,NOUN,energy
0,VERB,produced
0,VERB,had
0,DET,an
0,NOUN,uncertainty
0,ADP,of
0,ADJ,less
0,ADP,than
0,NUM,2
0,NOUN,percent
0,.,.
0,DET,This
0,NOUN,agreement
0,VERB,is
0,VERB,considered
0,ADV,very
0,ADJ,good
0,ADP,for
0,ADV,such
0,ADJ,short
0,NOUN,time
0,NOUN,intervals
0,.,.
0,DET,The
0,NOUN,method
0,ADP,of
0,NOUN,calibration
0,VERB,employs
0,DET,a
0,VERB,fixed
0,NOUN,resistance
0,NOUN,element
0,ADP,as
0,DET,a
0,NOUN,calorimeter
0,.,.
0,DET,The
0,NOUN,element
0,VERB,is
0,VERB,inserted
0,ADP,in
0,DET,the
0,NOUN,discharge
0,NOUN,circuit
0,ADP,in
0,NOUN,place
0,ADP,of
0,DET,the
0,VERB,exploding
0,NOUN,wire
0,.,","
0,CONJ,and
0,DET,the
0,ADJ,calorimetric
0,NOUN,heating
0,ADP,of
0,DET,the
0,NOUN,element
0,VERB,is
0,VERB,measured
0,ADP,with
0,ADJ,high
0,NOUN,accuracy
0,.,.
0,DET,This
0,VERB,is
0,VERB,used
0,ADP,as
0,DET,a
0,NOUN,reference
0,ADP,for
0,VERB,comparing
0,DET,the
0,ADJ,ohmic
0,NOUN,heating
0,CONJ,and
0,DET,the
0,ADJ,electrical
0,NOUN,energy
0,VERB,obtained
0,ADP,from
0,DET,the
0,VERB,measured
0,NOUN,current
0,ADP,through
0,DET,the
0,NOUN,element
0,CONJ,and
0,DET,the
0,VERB,measured
0,NOUN,voltage
0,ADP,across
0,DET,the
0,NOUN,element
